date,action,price,pnl
2025-03-11 10:20:00+05:30,BUY,22428.8,
2025-03-11 10:30:00+05:30,SELL,22405.4,-23.399999999997817
2025-03-11 10:35:00+05:30,BUY,22422.35,
2025-03-11 10:50:00+05:30,SELL,22443.9,21.55000000000291
2025-03-11 10:50:00+05:30,BUY,22443.9,
2025-03-11 11:10:00+05:30,SELL,22452.3,8.399999999997817
2025-03-11 11:30:00+05:30,BUY,22427.45,
2025-03-11 11:45:00+05:30,SELL,22436.8,9.349999999998545
2025-03-11 11:45:00+05:30,BUY,22436.8,
2025-03-11 12:00:00+05:30,SELL,22429.55,-7.25
2025-03-11 12:10:00+05:30,BUY,22437.7,
2025-03-11 12:50:00+05:30,SELL,22457.8,20.099999999998545
2025-03-11 12:50:00+05:30,BUY,22457.8,
2025-03-11 13:00:00+05:30,SELL,22448.65,-9.149999999997817
2025-03-11 13:05:00+05:30,BUY,22454.25,
2025-03-11 13:15:00+05:30,SELL,22454.7,0.4500000000007276
2025-03-11 13:15:00+05:30,BUY,22454.7,
2025-03-11 13:30:00+05:30,SELL,22457.1,2.399999999997817
2025-03-11 13:35:00+05:30,BUY,22463.65,
2025-03-11 14:05:00+05:30,SELL,22490.9,27.25
2025-03-11 14:05:00+05:30,BUY,22490.9,
2025-03-11 14:30:00+05:30,SELL,22500.4,9.5
2025-03-11 14:45:00+05:30,BUY,22492.9,
2025-03-11 14:55:00+05:30,SELL,22505.0,12.099999999998545
2025-03-11 14:55:00+05:30,BUY,22505.0,
2025-03-11 15:05:00+05:30,SELL,22484.35,-20.650000000001455
2025-03-11 15:10:00+05:30,BUY,22499.5,
2025-03-11 15:25:00+05:30,SELL,22522.1,22.599999999998545
2025-03-11 15:25:00+05:30,BUY,22522.1,
2025-03-12 09:20:00+05:30,SELL,22521.4,-0.6999999999970896
2025-03-12 09:30:00+05:30,BUY,22473.2,
2025-03-12 09:45:00+05:30,SELL,22501.35,28.149999999997817
2025-03-12 09:45:00+05:30,BUY,22501.35,
2025-03-12 09:55:00+05:30,SELL,22470.35,-31.0
2025-03-12 10:05:00+05:30,BUY,22430.75,
2025-03-12 10:15:00+05:30,SELL,22428.85,-1.9000000000014552
2025-03-12 10:15:00+05:30,BUY,22428.85,
2025-03-12 10:25:00+05:30,SELL,22420.9,-7.94999999999709
2025-03-12 10:30:00+05:30,BUY,22442.15,
2025-03-12 10:50:00+05:30,SELL,22406.5,-35.650000000001455
2025-03-12 10:55:00+05:30,BUY,22408.65,
2025-03-12 11:05:00+05:30,SELL,22415.95,7.299999999999272
2025-03-12 11:05:00+05:30,BUY,22415.95,
2025-03-12 11:20:00+05:30,SELL,22408.65,-7.299999999999272
2025-03-12 11:45:00+05:30,BUY,22359.8,
2025-03-12 11:55:00+05:30,SELL,22339.75,-20.049999999999272
2025-03-12 12:05:00+05:30,BUY,22360.95,
2025-03-12 12:20:00+05:30,SELL,22355.85,-5.100000000002183
2025-03-12 12:25:00+05:30,BUY,22370.75,
2025-03-12 12:40:00+05:30,SELL,22347.0,-23.75
2025-03-12 12:50:00+05:30,BUY,22371.0,
2025-03-12 13:00:00+05:30,SELL,22384.35,13.349999999998545
2025-03-12 13:00:00+05:30,BUY,22384.35,
2025-03-12 13:30:00+05:30,SELL,22425.3,40.95000000000073
2025-03-12 13:40:00+05:30,BUY,22411.2,
2025-03-12 13:55:00+05:30,SELL,22412.8,1.5999999999985448
2025-03-12 13:55:00+05:30,BUY,22412.8,
2025-03-12 14:25:00+05:30,SELL,22464.95,52.150000000001455
2025-03-12 14:25:00+05:30,BUY,22464.95,
2025-03-12 14:40:00+05:30,SELL,22442.75,-22.200000000000728
2025-03-12 14:45:00+05:30,BUY,22463.85,
2025-03-12 15:05:00+05:30,SELL,22490.75,26.900000000001455
2025-03-12 15:05:00+05:30,BUY,22490.75,
2025-03-12 15:15:00+05:30,SELL,22460.35,-30.400000000001455
2025-03-12 15:20:00+05:30,BUY,22462.0,
2025-03-13 09:20:00+05:30,SELL,22486.9,24.900000000001455
2025-03-13 09:20:00+05:30,BUY,22486.9,
2025-03-13 09:30:00+05:30,SELL,22475.85,-11.05000000000291
2025-03-13 09:35:00+05:30,BUY,22494.7,
2025-03-13 09:45:00+05:30,SELL,22498.95,4.25
2025-03-13 09:45:00+05:30,BUY,22498.95,
2025-03-13 10:10:00+05:30,SELL,22545.1,46.14999999999782
2025-03-13 10:10:00+05:30,BUY,22545.1,
2025-03-13 10:25:00+05:30,SELL,22538.5,-6.599999999998545
2025-03-13 10:25:00+05:30,BUY,22538.5,
2025-03-13 10:35:00+05:30,SELL,22522.55,-15.950000000000728
2025-03-13 10:40:00+05:30,BUY,22523.8,
2025-03-13 10:50:00+05:30,SELL,22504.7,-19.099999999998545
2025-03-13 11:05:00+05:30,BUY,22503.3,
2025-03-13 11:20:00+05:30,SELL,22496.15,-7.149999999997817
2025-03-13 11:30:00+05:30,BUY,22477.9,
2025-03-13 11:40:00+05:30,SELL,22433.5,-44.400000000001455
2025-03-13 11:40:00+05:30,BUY,22433.5,
2025-03-13 11:50:00+05:30,SELL,22404.8,-28.700000000000728
2025-03-13 11:55:00+05:30,BUY,22432.4,
2025-03-13 12:10:00+05:30,SELL,22443.2,10.799999999999272
2025-03-13 12:10:00+05:30,BUY,22443.2,
2025-03-13 12:25:00+05:30,SELL,22436.5,-6.700000000000728
2025-03-13 12:30:00+05:30,BUY,22437.6,
2025-03-13 12:50:00+05:30,SELL,22451.3,13.700000000000728
2025-03-13 12:50:00+05:30,BUY,22451.3,
2025-03-13 13:05:00+05:30,SELL,22428.9,-22.399999999997817
2025-03-13 13:10:00+05:30,BUY,22429.8,
2025-03-13 13:30:00+05:30,SELL,22442.3,12.5
2025-03-13 13:30:00+05:30,BUY,22442.3,
2025-03-13 13:45:00+05:30,SELL,22437.35,-4.950000000000728
2025-03-13 13:50:00+05:30,BUY,22446.35,
2025-03-13 14:00:00+05:30,SELL,22438.0,-8.349999999998545
2025-03-13 14:00:00+05:30,BUY,22438.0,
2025-03-13 14:10:00+05:30,SELL,22432.3,-5.700000000000728
2025-03-13 14:35:00+05:30,BUY,22402.4,
2025-03-13 14:50:00+05:30,SELL,22386.9,-15.5
2025-03-13 14:55:00+05:30,BUY,22387.15,
2025-03-13 15:25:00+05:30,SELL,22383.3,-3.850000000002183
2025-03-17 09:15:00+05:30,BUY,22502.65,
2025-03-17 09:40:00+05:30,SELL,22553.2,50.54999999999927
2025-03-17 09:55:00+05:30,BUY,22546.1,
2025-03-17 10:05:00+05:30,SELL,22538.85,-7.25
2025-03-17 10:05:00+05:30,BUY,22538.85,
2025-03-17 10:15:00+05:30,SELL,22500.5,-38.349999999998545
2025-03-17 10:20:00+05:30,BUY,22502.7,
2025-03-17 10:30:00+05:30,SELL,22471.1,-31.600000000002183
2025-03-17 10:40:00+05:30,BUY,22472.45,
2025-03-17 10:55:00+05:30,SELL,22496.9,24.450000000000728
2025-03-17 10:55:00+05:30,BUY,22496.9,
2025-03-17 11:05:00+05:30,SELL,22492.05,-4.850000000002183
2025-03-17 11:15:00+05:30,BUY,22480.85,
2025-03-17 11:45:00+05:30,SELL,22510.95,30.100000000002183
2025-03-17 11:55:00+05:30,BUY,22505.75,
2025-03-17 12:15:00+05:30,SELL,22492.6,-13.150000000001455
2025-03-17 12:25:00+05:30,BUY,22482.4,
2025-03-17 12:35:00+05:30,SELL,22455.9,-26.5
2025-03-17 12:35:00+05:30,BUY,22455.9,
2025-03-17 12:50:00+05:30,SELL,22456.35,0.4499999999970896
2025-03-17 12:50:00+05:30,BUY,22456.35,
2025-03-17 13:10:00+05:30,SELL,22467.6,11.25
2025-03-17 13:10:00+05:30,BUY,22467.6,
2025-03-17 13:35:00+05:30,SELL,22486.7,19.100000000002183
2025-03-17 13:40:00+05:30,BUY,22493.1,
2025-03-17 13:50:00+05:30,SELL,22486.15,-6.94999999999709
2025-03-17 13:50:00+05:30,BUY,22486.15,
2025-03-17 14:05:00+05:30,SELL,22525.15,39.0
2025-03-17 14:05:00+05:30,BUY,22525.15,
2025-03-17 14:15:00+05:30,SELL,22526.1,0.9499999999970896
2025-03-17 14:15:00+05:30,BUY,22526.1,
2025-03-17 14:25:00+05:30,SELL,22503.2,-22.899999999997817
2025-03-17 14:30:00+05:30,BUY,22512.35,
2025-03-17 14:40:00+05:30,SELL,22489.55,-22.799999999999272
2025-03-17 14:45:00+05:30,BUY,22500.15,
2025-03-17 15:00:00+05:30,SELL,22509.0,8.849999999998545
2025-03-17 15:05:00+05:30,BUY,22516.5,
2025-03-17 15:15:00+05:30,SELL,22510.05,-6.450000000000728
2025-03-17 15:20:00+05:30,BUY,22513.0,
2025-03-18 09:20:00+05:30,SELL,22653.15,140.15000000000146
2025-03-18 09:20:00+05:30,BUY,22653.15,
2025-03-18 09:30:00+05:30,SELL,22678.7,25.549999999999272
2025-03-18 09:30:00+05:30,BUY,22678.7,
2025-03-18 09:45:00+05:30,SELL,22688.55,9.849999999998545
2025-03-18 09:45:00+05:30,BUY,22688.55,
2025-03-18 09:55:00+05:30,SELL,22683.4,-5.149999999997817
2025-03-18 09:55:00+05:30,BUY,22683.4,
2025-03-18 10:25:00+05:30,SELL,22763.85,80.44999999999709
2025-03-18 10:25:00+05:30,BUY,22763.85,
2025-03-18 10:35:00+05:30,SELL,22762.65,-1.1999999999970896
2025-03-18 10:35:00+05:30,BUY,22762.65,
2025-03-18 10:50:00+05:30,SELL,22760.35,-2.3000000000029104
2025-03-18 10:50:00+05:30,BUY,22760.35,
2025-03-18 11:00:00+05:30,SELL,22753.4,-6.94999999999709
2025-03-18 11:00:00+05:30,BUY,22753.4,
2025-03-18 11:20:00+05:30,SELL,22753.65,0.25
2025-03-18 11:20:00+05:30,BUY,22753.65,
2025-03-18 11:45:00+05:30,SELL,22772.8,19.149999999997817
2025-03-18 11:45:00+05:30,BUY,22772.8,
2025-03-18 11:55:00+05:30,SELL,22769.9,-2.899999999997817
2025-03-18 12:00:00+05:30,BUY,22776.4,
2025-03-18 12:10:00+05:30,SELL,22769.65,-6.75
2025-03-18 12:50:00+05:30,BUY,22730.2,
2025-03-18 13:25:00+05:30,SELL,22771.1,40.89999999999782
2025-03-18 13:35:00+05:30,BUY,22782.2,
2025-03-18 13:50:00+05:30,SELL,22790.15,7.950000000000728
2025-03-18 13:50:00+05:30,BUY,22790.15,
2025-03-18 14:00:00+05:30,SELL,22790.25,0.09999999999854481
2025-03-18 14:00:00+05:30,BUY,22790.25,
2025-03-18 14:10:00+05:30,SELL,22774.35,-15.900000000001455
2025-03-18 14:20:00+05:30,BUY,22782.0,
2025-03-18 14:35:00+05:30,SELL,22790.8,8.799999999999272
2025-03-18 14:40:00+05:30,BUY,22794.15,
2025-03-18 14:55:00+05:30,SELL,22804.55,10.399999999997817
2025-03-18 14:55:00+05:30,BUY,22804.55,
2025-03-19 09:15:00+05:30,SELL,22877.3,72.75
2025-03-19 09:15:00+05:30,BUY,22877.3,
2025-03-19 09:25:00+05:30,SELL,22848.95,-28.349999999998545
2025-03-19 09:25:00+05:30,BUY,22848.95,
2025-03-19 09:35:00+05:30,SELL,22818.55,-30.400000000001455
2025-03-19 09:40:00+05:30,BUY,22857.65,
2025-03-19 09:55:00+05:30,SELL,22864.3,6.649999999997817
2025-03-19 10:00:00+05:30,BUY,22869.2,
2025-03-19 10:10:00+05:30,SELL,22864.1,-5.100000000002183
2025-03-19 10:10:00+05:30,BUY,22864.1,
2025-03-19 10:30:00+05:30,SELL,22895.25,31.150000000001455
2025-03-19 10:35:00+05:30,BUY,22900.9,
2025-03-19 10:50:00+05:30,SELL,22880.9,-20.0
2025-03-19 10:55:00+05:30,BUY,22901.2,
2025-03-19 11:10:00+05:30,SELL,22902.5,1.2999999999992724
2025-03-19 11:25:00+05:30,BUY,22891.0,
2025-03-19 11:40:00+05:30,SELL,22888.75,-2.25
2025-03-19 11:45:00+05:30,BUY,22889.95,
2025-03-19 12:05:00+05:30,SELL,22883.85,-6.100000000002183
2025-03-19 12:10:00+05:30,BUY,22887.15,
2025-03-19 12:30:00+05:30,SELL,22906.9,19.75
2025-03-19 12:30:00+05:30,BUY,22906.9,
2025-03-19 12:45:00+05:30,SELL,22931.25,24.349999999998545
2025-03-19 12:45:00+05:30,BUY,22931.25,
2025-03-19 12:55:00+05:30,SELL,22934.0,2.75
2025-03-19 12:55:00+05:30,BUY,22934.0,
2025-03-19 13:05:00+05:30,SELL,22893.55,-40.45000000000073
2025-03-19 13:10:00+05:30,BUY,22903.9,
2025-03-19 13:25:00+05:30,SELL,22914.4,10.5
2025-03-19 13:35:00+05:30,BUY,22925.0,
2025-03-19 13:45:00+05:30,SELL,22904.7,-20.299999999999272
2025-03-19 13:50:00+05:30,BUY,22906.75,
2025-03-19 14:10:00+05:30,SELL,22908.75,2.0
2025-03-19 14:15:00+05:30,BUY,22917.75,
2025-03-19 14:35:00+05:30,SELL,22932.2,14.450000000000728
2025-03-19 14:35:00+05:30,BUY,22932.2,
2025-03-19 14:50:00+05:30,SELL,22927.8,-4.400000000001455
2025-03-19 14:55:00+05:30,BUY,22931.0,
2025-03-19 15:05:00+05:30,SELL,22919.4,-11.599999999998545
2025-03-19 15:20:00+05:30,BUY,22904.15,
2025-03-20 09:20:00+05:30,SELL,23058.45,154.29999999999927
2025-03-20 09:20:00+05:30,BUY,23058.45,
2025-03-20 09:40:00+05:30,SELL,23053.55,-4.900000000001455
2025-03-20 09:40:00+05:30,BUY,23053.55,
2025-03-20 09:50:00+05:30,SELL,23027.55,-26.0
2025-03-20 09:50:00+05:30,BUY,23027.55,
2025-03-20 10:00:00+05:30,SELL,23040.3,12.75
2025-03-20 10:00:00+05:30,BUY,23040.3,
2025-03-20 10:10:00+05:30,SELL,22987.65,-52.64999999999782
2025-03-20 10:10:00+05:30,BUY,22987.65,
2025-03-20 10:40:00+05:30,SELL,23035.95,48.29999999999927
2025-03-20 10:45:00+05:30,BUY,23037.6,
2025-03-20 10:55:00+05:30,SELL,23039.9,2.3000000000029104
2025-03-20 10:55:00+05:30,BUY,23039.9,
2025-03-20 11:05:00+05:30,SELL,23040.65,0.75
2025-03-20 11:05:00+05:30,BUY,23040.65,
2025-03-20 11:20:00+05:30,SELL,23054.5,13.849999999998545
2025-03-20 11:20:00+05:30,BUY,23054.5,
2025-03-20 11:30:00+05:30,SELL,23045.65,-8.849999999998545
2025-03-20 11:35:00+05:30,BUY,23051.6,
2025-03-20 11:50:00+05:30,SELL,23058.65,7.05000000000291
2025-03-20 11:50:00+05:30,BUY,23058.65,
2025-03-20 12:25:00+05:30,SELL,23080.4,21.75
2025-03-20 12:25:00+05:30,BUY,23080.4,
2025-03-20 12:35:00+05:30,SELL,23088.75,8.349999999998545
2025-03-20 12:35:00+05:30,BUY,23088.75,
2025-03-20 13:05:00+05:30,SELL,23113.25,24.5
2025-03-20 13:05:00+05:30,BUY,23113.25,
2025-03-20 13:30:00+05:30,SELL,23169.1,55.849999999998545
2025-03-20 13:30:00+05:30,BUY,23169.1,
2025-03-20 13:45:00+05:30,SELL,23176.45,7.350000000002183
2025-03-20 13:50:00+05:30,BUY,23184.4,
2025-03-20 14:10:00+05:30,SELL,23182.4,-2.0
2025-03-20 14:20:00+05:30,BUY,23199.15,
2025-03-20 14:40:00+05:30,SELL,23195.0,-4.150000000001455
2025-03-20 14:45:00+05:30,BUY,23198.0,
2025-03-20 15:00:00+05:30,SELL,23192.5,-5.5
2025-03-20 15:05:00+05:30,BUY,23198.75,
2025-03-20 15:15:00+05:30,SELL,23188.15,-10.599999999998545
2025-03-20 15:15:00+05:30,BUY,23188.15,
2025-03-20 15:25:00+05:30,SELL,23165.7,-22.450000000000728
2025-03-21 09:15:00+05:30,BUY,23198.65,
2025-03-21 09:25:00+05:30,SELL,23194.45,-4.200000000000728
2025-03-21 09:25:00+05:30,BUY,23194.45,
2025-03-21 09:50:00+05:30,SELL,23257.8,63.349999999998545
2025-03-21 09:50:00+05:30,BUY,23257.8,
2025-03-21 10:05:00+05:30,SELL,23269.95,12.150000000001455
2025-03-21 10:05:00+05:30,BUY,23269.95,
2025-03-21 10:15:00+05:30,SELL,23259.25,-10.700000000000728
2025-03-21 10:15:00+05:30,BUY,23259.25,
2025-03-21 10:45:00+05:30,SELL,23341.5,82.25
2025-03-21 10:45:00+05:30,BUY,23341.5,
2025-03-21 11:00:00+05:30,SELL,23346.4,4.900000000001455
2025-03-21 11:00:00+05:30,BUY,23346.4,
2025-03-21 11:10:00+05:30,SELL,23331.15,-15.25
2025-03-21 11:15:00+05:30,BUY,23343.6,
2025-03-21 11:25:00+05:30,SELL,23349.7,6.100000000002183
2025-03-21 11:25:00+05:30,BUY,23349.7,
2025-03-21 11:40:00+05:30,SELL,23336.25,-13.450000000000728
2025-03-21 11:45:00+05:30,BUY,23340.0,
2025-03-21 12:00:00+05:30,SELL,23359.65,19.650000000001455
2025-03-21 12:00:00+05:30,BUY,23359.65,
2025-03-21 12:15:00+05:30,SELL,23358.45,-1.2000000000007276
2025-03-21 12:15:00+05:30,BUY,23358.45,
2025-03-21 12:30:00+05:30,SELL,23371.1,12.649999999997817
2025-03-21 12:35:00+05:30,BUY,23377.45,
2025-03-21 12:50:00+05:30,SELL,23396.1,18.649999999997817
2025-03-21 12:50:00+05:30,BUY,23396.1,
2025-03-21 13:05:00+05:30,SELL,23387.25,-8.849999999998545
2025-03-21 13:05:00+05:30,BUY,23387.25,
2025-03-21 13:15:00+05:30,SELL,23362.75,-24.5
2025-03-21 13:20:00+05:30,BUY,23375.75,
2025-03-21 13:35:00+05:30,SELL,23327.4,-48.349999999998545
2025-03-21 13:40:00+05:30,BUY,23334.45,
2025-03-21 13:50:00+05:30,SELL,23283.2,-51.25
2025-03-21 13:55:00+05:30,BUY,23319.2,
2025-03-21 14:15:00+05:30,SELL,23355.25,36.04999999999927
2025-03-21 14:15:00+05:30,BUY,23355.25,
2025-03-21 14:35:00+05:30,SELL,23362.85,7.599999999998545
2025-03-21 14:35:00+05:30,BUY,23362.85,
2025-03-21 14:45:00+05:30,SELL,23340.0,-22.849999999998545
2025-03-21 14:50:00+05:30,BUY,23345.15,
2025-03-21 15:00:00+05:30,SELL,23339.5,-5.650000000001455
2025-03-21 15:05:00+05:30,BUY,23358.6,
2025-03-21 15:15:00+05:30,SELL,23345.5,-13.099999999998545
2025-03-21 15:20:00+05:30,BUY,23360.05,
2025-03-24 09:15:00+05:30,SELL,23514.05,154.0
2025-03-24 09:20:00+05:30,BUY,23518.4,
2025-03-24 09:30:00+05:30,SELL,23454.9,-63.5
2025-03-24 09:40:00+05:30,BUY,23472.9,
2025-03-24 10:10:00+05:30,SELL,23544.05,71.14999999999782
2025-03-24 10:15:00+05:30,BUY,23559.05,
2025-03-24 10:25:00+05:30,SELL,23559.2,0.1500000000014552
2025-03-24 10:25:00+05:30,BUY,23559.2,
2025-03-24 11:10:00+05:30,SELL,23614.1,54.89999999999782
2025-03-24 11:10:00+05:30,BUY,23614.1,
2025-03-24 11:20:00+05:30,SELL,23619.5,5.400000000001455
2025-03-24 11:20:00+05:30,BUY,23619.5,
2025-03-24 11:35:00+05:30,SELL,23600.9,-18.599999999998545
2025-03-24 11:45:00+05:30,BUY,23609.8,
2025-03-24 12:05:00+05:30,SELL,23616.7,6.900000000001455
2025-03-24 12:05:00+05:30,BUY,23616.7,
2025-03-24 12:25:00+05:30,SELL,23646.7,30.0
2025-03-24 12:25:00+05:30,BUY,23646.7,
2025-03-24 12:35:00+05:30,SELL,23633.35,-13.350000000002183
2025-03-24 12:40:00+05:30,BUY,23636.6,
2025-03-24 13:00:00+05:30,SELL,23632.35,-4.25
2025-03-24 13:00:00+05:30,BUY,23632.35,
2025-03-24 13:20:00+05:30,SELL,23654.8,22.450000000000728
2025-03-24 13:20:00+05:30,BUY,23654.8,
2025-03-24 13:35:00+05:30,SELL,23657.75,2.9500000000007276
2025-03-24 13:50:00+05:30,BUY,23654.8,
2025-03-24 14:10:00+05:30,SELL,23687.35,32.54999999999927
2025-03-24 14:10:00+05:30,BUY,23687.35,
2025-03-24 14:30:00+05:30,SELL,23674.95,-12.399999999997817
2025-03-24 14:35:00+05:30,BUY,23677.35,
2025-03-24 14:45:00+05:30,SELL,23670.75,-6.599999999998545
2025-03-24 14:45:00+05:30,BUY,23670.75,
2025-03-24 15:00:00+05:30,SELL,23635.1,-35.650000000001455
2025-03-24 15:05:00+05:30,BUY,23656.45,
2025-03-24 15:15:00+05:30,SELL,23661.2,4.75
2025-03-24 15:15:00+05:30,BUY,23661.2,
2025-03-25 09:20:00+05:30,SELL,23685.75,24.549999999999272
2025-03-25 09:25:00+05:30,BUY,23723.5,
2025-03-25 10:05:00+05:30,SELL,23813.75,90.25
2025-03-25 10:15:00+05:30,BUY,23798.2,
2025-03-25 10:30:00+05:30,SELL,23781.05,-17.150000000001455
2025-03-25 10:40:00+05:30,BUY,23761.1,
2025-03-25 10:50:00+05:30,SELL,23718.0,-43.099999999998545
2025-03-25 11:10:00+05:30,BUY,23701.1,
2025-03-25 11:25:00+05:30,SELL,23662.8,-38.29999999999927
2025-03-25 11:30:00+05:30,BUY,23683.85,
2025-03-25 11:40:00+05:30,SELL,23642.55,-41.29999999999927
2025-03-25 11:45:00+05:30,BUY,23644.9,
2025-03-25 12:05:00+05:30,SELL,23726.95,82.04999999999927
2025-03-25 12:05:00+05:30,BUY,23726.95,
2025-03-25 12:15:00+05:30,SELL,23659.6,-67.35000000000218
2025-03-25 12:20:00+05:30,BUY,23687.4,
2025-03-25 12:30:00+05:30,SELL,23672.45,-14.950000000000728
2025-03-25 12:35:00+05:30,BUY,23694.0,
2025-03-25 12:55:00+05:30,SELL,23684.8,-9.200000000000728
2025-03-25 12:55:00+05:30,BUY,23684.8,
2025-03-25 13:05:00+05:30,SELL,23685.8,1.0
2025-03-25 13:05:00+05:30,BUY,23685.8,
2025-03-25 13:15:00+05:30,SELL,23656.35,-29.450000000000728
2025-03-25 13:20:00+05:30,BUY,23682.05,
2025-03-25 13:30:00+05:30,SELL,23679.5,-2.5499999999992724
2025-03-25 13:30:00+05:30,BUY,23679.5,
2025-03-25 13:45:00+05:30,SELL,23729.2,49.70000000000073
2025-03-25 13:45:00+05:30,BUY,23729.2,
2025-03-25 14:00:00+05:30,SELL,23724.3,-4.900000000001455
2025-03-25 14:10:00+05:30,BUY,23739.9,
2025-03-25 14:20:00+05:30,SELL,23715.5,-24.400000000001455
2025-03-25 14:30:00+05:30,BUY,23724.4,
2025-03-25 14:40:00+05:30,SELL,23695.9,-28.5
2025-03-25 14:55:00+05:30,BUY,23682.7,
2025-03-25 15:05:00+05:30,SELL,23689.15,6.450000000000728
2025-03-25 15:05:00+05:30,BUY,23689.15,
2025-03-25 15:15:00+05:30,SELL,23669.0,-20.150000000001455
2025-03-26 09:15:00+05:30,BUY,23701.8,
2025-03-26 09:30:00+05:30,SELL,23684.15,-17.649999999997817
2025-03-26 09:45:00+05:30,BUY,23653.15,
2025-03-26 09:55:00+05:30,SELL,23674.9,21.75
2025-03-26 09:55:00+05:30,BUY,23674.9,
2025-03-26 10:05:00+05:30,SELL,23669.8,-5.100000000002183
2025-03-26 10:05:00+05:30,BUY,23669.8,
2025-03-26 10:25:00+05:30,SELL,23662.8,-7.0
2025-03-26 10:25:00+05:30,BUY,23662.8,
2025-03-26 10:40:00+05:30,SELL,23670.85,8.049999999999272
2025-03-26 10:45:00+05:30,BUY,23697.95,
2025-03-26 10:55:00+05:30,SELL,23681.0,-16.950000000000728
2025-03-26 11:05:00+05:30,BUY,23649.2,
2025-03-26 11:20:00+05:30,SELL,23649.45,0.25
2025-03-26 11:20:00+05:30,BUY,23649.45,
2025-03-26 11:40:00+05:30,SELL,23641.35,-8.100000000002183
2025-03-26 11:50:00+05:30,BUY,23632.8,
2025-03-26 12:00:00+05:30,SELL,23582.3,-50.5
2025-03-26 12:05:00+05:30,BUY,23595.2,
2025-03-26 12:20:00+05:30,SELL,23598.8,3.599999999998545
2025-03-26 12:20:00+05:30,BUY,23598.8,
2025-03-26 12:40:00+05:30,SELL,23624.2,25.400000000001455
2025-03-26 12:40:00+05:30,BUY,23624.2,
2025-03-26 12:55:00+05:30,SELL,23615.2,-9.0
2025-03-26 13:10:00+05:30,BUY,23566.1,
2025-03-26 13:20:00+05:30,SELL,23556.9,-9.19999999999709
2025-03-26 13:20:00+05:30,BUY,23556.9,
2025-03-26 13:35:00+05:30,SELL,23535.1,-21.80000000000291
2025-03-26 13:50:00+05:30,BUY,23531.65,
2025-03-26 14:10:00+05:30,SELL,23550.5,18.849999999998545
2025-03-26 14:20:00+05:30,BUY,23545.75,
2025-03-26 14:30:00+05:30,SELL,23527.25,-18.5
2025-03-26 14:35:00+05:30,BUY,23535.6,
2025-03-26 14:45:00+05:30,SELL,23530.55,-5.049999999999272
2025-03-26 14:45:00+05:30,BUY,23530.55,
2025-03-26 14:55:00+05:30,SELL,23480.65,-49.89999999999782
2025-03-26 15:00:00+05:30,BUY,23489.7,
2025-03-26 15:15:00+05:30,SELL,23478.6,-11.100000000002183
2025-03-26 15:20:00+05:30,BUY,23480.15,
2025-03-27 09:15:00+05:30,SELL,23507.95,27.799999999999272
2025-03-27 09:15:00+05:30,BUY,23507.95,
2025-03-27 09:25:00+05:30,SELL,23543.85,35.89999999999782
2025-03-27 09:25:00+05:30,BUY,23543.85,
2025-03-27 09:35:00+05:30,SELL,23509.5,-34.349999999998545
2025-03-27 09:40:00+05:30,BUY,23554.7,
2025-03-27 09:50:00+05:30,SELL,23566.2,11.5
2025-03-27 09:50:00+05:30,BUY,23566.2,
2025-03-27 10:15:00+05:30,SELL,23592.5,26.299999999999272
2025-03-27 10:20:00+05:30,BUY,23613.65,
2025-03-27 10:35:00+05:30,SELL,23583.5,-30.150000000001455
2025-03-27 10:40:00+05:30,BUY,23583.3,
2025-03-27 10:50:00+05:30,SELL,23577.15,-6.149999999997817
2025-03-27 10:50:00+05:30,BUY,23577.15,
2025-03-27 11:00:00+05:30,SELL,23601.2,24.049999999999272
2025-03-27 11:00:00+05:30,BUY,23601.2,
2025-03-27 11:10:00+05:30,SELL,23602.9,1.7000000000007276
2025-03-27 11:10:00+05:30,BUY,23602.9,
2025-03-27 11:20:00+05:30,SELL,23585.25,-17.650000000001455
2025-03-27 11:30:00+05:30,BUY,23589.95,
2025-03-27 11:55:00+05:30,SELL,23600.45,10.5
2025-03-27 12:05:00+05:30,BUY,23596.8,
2025-03-27 12:20:00+05:30,SELL,23590.45,-6.349999999998545
2025-03-27 12:20:00+05:30,BUY,23590.45,
2025-03-27 12:30:00+05:30,SELL,23577.4,-13.049999999999272
2025-03-27 12:35:00+05:30,BUY,23592.35,
2025-03-27 12:55:00+05:30,SELL,23598.8,6.450000000000728
2025-03-27 12:55:00+05:30,BUY,23598.8,
2025-03-27 13:05:00+05:30,SELL,23592.75,-6.049999999999272
2025-03-27 13:15:00+05:30,BUY,23588.95,
2025-03-27 13:40:00+05:30,SELL,23605.6,16.649999999997817
2025-03-27 13:40:00+05:30,BUY,23605.6,
2025-03-27 14:00:00+05:30,SELL,23609.15,3.5500000000029104
2025-03-27 14:00:00+05:30,BUY,23609.15,
2025-03-27 14:15:00+05:30,SELL,23608.2,-0.9500000000007276
2025-03-27 14:20:00+05:30,BUY,23610.65,
2025-03-27 14:30:00+05:30,SELL,23592.75,-17.900000000001455
2025-03-27 14:35:00+05:30,BUY,23604.85,
2025-03-27 15:00:00+05:30,SELL,23600.8,-4.049999999999272
2025-03-27 15:00:00+05:30,BUY,23600.8,
2025-03-27 15:15:00+05:30,SELL,23587.25,-13.549999999999272
2025-03-27 15:25:00+05:30,BUY,23601.05,
2025-03-28 09:25:00+05:30,SELL,23561.9,-39.14999999999782
