date,open,high,low,close,volume,Close,macd,rsi,ema_20,ema_50,target
2025-05-15 09:45:00+05:30,24545.3,24556.8,24494.45,24547.65,0,24547.65,-17.12283976476465,31.3996802350268,24613.043408855614,24638.012274204513,1
2025-05-15 09:50:00+05:30,24545.9,24585.55,24530.25,24555.4,0,24555.4,-19.49852500372799,34.07055969463899,24607.55356039318,24634.772577176886,1
2025-05-15 09:55:00+05:30,24554.9,24575.65,24540.3,24560.75,0,24560.75,-20.710830817690294,35.92516877536096,24603.096078450973,24631.86973101309,0
2025-05-15 10:00:00+05:30,24560.7,24571.05,24537.35,24542.55,0,24542.55,-22.876474052929552,32.56874838139491,24597.329785265167,24628.366996463556,0
2025-05-15 10:05:00+05:30,24542.45,24553.5,24511.5,24528.7,0,24528.7,-25.41734582922072,30.252417049424924,24590.793615239912,24624.458486798318,1
2025-05-15 10:10:00+05:30,24527.35,24568.5,24523.15,24561.7,0,24561.7,-24.485922339659737,41.016541211459476,24588.022794740875,24621.997369668974,0
2025-05-15 10:15:00+05:30,24562.2,24586.8,24546.6,24546.6,0,24546.6,-24.681691145957302,38.117703174892775,24584.077766670314,24619.040610074113,1
2025-05-15 10:20:00+05:30,24547.8,24571.85,24533.2,24567.55,0,24567.55,-22.882573360053357,44.02822418659643,24582.503693654093,24617.021370463364,0
2025-05-15 10:25:00+05:30,24568.65,24575.5,24551.45,24564.95,0,24564.95,-21.419645483802014,43.4732718656058,24580.831913306083,24614.97935593539,1
2025-05-15 10:30:00+05:30,24564.5,24627.25,24564.5,24622.15,0,24622.15,-15.466415432794747,56.47199353109139,24584.766969181695,24615.260557663416,1
2025-05-15 10:35:00+05:30,24620.8,24738.95,24611.25,24738.95,0,24738.95,-1.308569490465743,71.0908547806684,24599.451067354865,24620.111124029558,1
2025-05-15 10:40:00+05:30,24742.8,24807.75,24736.5,24745.9,0,24745.9,10.353088378771645,71.69991351356913,24613.39858474964,24625.044021126436,0
2025-05-15 10:45:00+05:30,24745.35,24763.15,24693.95,24725.2,0,24725.2,17.720448950069112,67.16139749582412,24624.046338583008,24628.971706572458,0
2025-05-15 10:50:00+05:30,24724.15,24739.8,24696.8,24704.65,0,24704.65,21.651338868319726,62.9044088646797,24631.722877765576,24631.939482785303,1
2025-05-15 10:55:00+05:30,24704.45,24790.15,24703.15,24780.3,0,24780.3,30.519114857052045,70.3539756296701,24645.873079883142,24637.75754228392,0
2025-05-15 11:00:00+05:30,24782.8,24783.95,24711.8,24712.3,0,24712.3,31.694504992308794,58.903258092803846,24652.199453227604,24640.680775919845,0
2025-05-15 11:05:00+05:30,24711.4,24718.7,24668.05,24693.8,0,24693.8,30.778420283550076,56.22224025498037,24656.16141006307,24642.76388274652,0
2025-05-15 11:10:00+05:30,24694.5,24695.15,24600.6,24617.25,0,24617.25,23.603386163769756,46.74188233523979,24652.455561485633,24641.763338325087,1
2025-05-15 11:15:00+05:30,24617.25,24683.2,24608.55,24654.6,0,24654.6,20.692423407090246,51.07662289801195,24652.659793725095,24642.26673682214,0
2025-05-15 11:20:00+05:30,24654.75,24662.8,24603.75,24614.9,0,24614.9,15.008991920723929,46.72353373957476,24649.063622894133,24641.19353145657,1
2025-05-15 11:25:00+05:30,24615.5,24658.0,24614.45,24643.8,0,24643.8,12.690531446551176,50.06021034059084,24648.562325475643,24641.295745909254,0
2025-05-15 11:30:00+05:30,24640.3,24643.55,24607.9,24619.95,0,24619.95,8.826888266539754,47.42070851217132,24645.83734209701,24640.45865783438,1
2025-05-15 11:35:00+05:30,24620.95,24636.25,24601.15,24623.0,0,24623.0,5.942530923039158,47.79975976652616,24643.66235713539,24639.774004585975,1
2025-05-15 11:40:00+05:30,24623.4,24647.3,24613.8,24635.85,0,24635.85,4.640056868469401,49.45311279816386,24642.918323122492,24639.62012205319,0
2025-05-15 11:45:00+05:30,24636.15,24659.95,24627.85,24628.4,0,24628.4,2.9724198528529087,48.49410990969678,24641.535625682256,24639.18011726679,1
2025-05-15 11:50:00+05:30,24628.7,24631.15,24614.05,24628.8,0,24628.8,1.6639017368797795,48.55179783060852,24640.32270895061,24638.77305384456,1
2025-05-15 11:55:00+05:30,24629.8,24651.7,24628.9,24628.9,0,24628.9,0.6277248455990048,48.56730712165006,24639.2348319077,24638.385875262422,1
2025-05-15 12:00:00+05:30,24629.4,24639.75,24616.45,24639.7,0,24639.7,0.6702902459255711,50.30952834753582,24639.27913363078,24638.437409565857,1
2025-05-15 12:05:00+05:30,24639.55,24707.9,24639.2,24699.8,0,24699.8,5.490302565318416,58.694591832833915,24645.043025665942,24640.843785661316,0
2025-05-15 12:10:00+05:30,24700.5,24700.5,24651.1,24661.05,0,24661.05,6.112929851846275,52.538655633576134,24646.567499412045,24641.636186223615,1
2025-05-15 12:15:00+05:30,24662.05,24740.05,24662.05,24697.5,0,24697.5,9.438772542409424,57.09687725028557,24651.418213753757,24643.82692401877,0
2025-05-15 12:20:00+05:30,24696.9,24696.9,24637.8,24659.95,0,24659.95,8.94148379521721,51.599014431793194,24652.230764824828,24644.45920150823,0
2025-05-15 12:25:00+05:30,24659.65,24659.65,24629.9,24635.55,0,24635.55,6.503534106730513,48.3416413498573,24650.642120555796,24644.109821056925,1
2025-05-15 12:30:00+05:30,24635.95,24652.95,24626.3,24649.8,0,24649.8,5.656097352424695,50.31436679794147,24650.5619185981,24644.332965329202,1
2025-05-15 12:35:00+05:30,24649.35,24699.8,24639.55,24686.05,0,24686.05,7.819432119253179,55.02005153069623,24653.941735874472,24645.968927473154,0
2025-05-15 12:40:00+05:30,24685.65,24687.6,24637.15,24643.55,0,24643.55,6.034928792760184,49.143486271880406,24652.95204674357,24645.874067572244,1
2025-05-15 12:45:00+05:30,24643.3,24655.65,24636.15,24648.15,0,24648.15,4.934991100577463,49.76884514814945,24652.494708958468,24645.963319824314,1
2025-05-15 12:50:00+05:30,24648.5,24681.8,24639.2,24676.8,0,24676.8,6.302447426067374,53.59611067303107,24654.80949858147,24647.17260139983,1
2025-05-15 12:55:00+05:30,24676.9,24692.2,24675.35,24683.95,0,24683.95,7.872363949729333,54.527287984688186,24657.584784430856,24648.61485232533,1
2025-05-15 13:00:00+05:30,24683.55,24752.3,24683.55,24734.65,0,24734.65,13.057086423257715,60.569511199637745,24664.924328770776,24651.98877968512,1
2025-05-15 13:05:00+05:30,24734.45,24856.9,24733.6,24814.95,0,24814.95,23.37609022532706,67.85490308155423,24679.212487935463,24658.379415775904,1
2025-05-15 13:10:00+05:30,24813.9,24888.9,24813.9,24886.3,0,24886.3,36.88612351498159,72.68433123867834,24698.935108132086,24667.31747790234,1
2025-05-15 13:15:00+05:30,24887.15,24917.8,24850.7,24886.45,0,24886.45,47.06251855941082,72.69361934280285,24716.793669262363,24675.910910141465,0
2025-05-15 13:20:00+05:30,24885.75,24888.85,24848.8,24880.05,0,24880.05,53.988611331435095,71.57533555509407,24732.341891237375,24683.916364645724,1
2025-05-15 13:25:00+05:30,24881.25,24905.3,24863.25,24903.6,0,24903.6,60.67841494106324,73.20856546768546,24748.652187310006,24692.53140916942,1
2025-05-15 13:30:00+05:30,24905.25,24977.15,24905.25,24965.4,0,24965.4,70.15813668717601,76.9512379959547,24769.294836137626,24703.2321382216,1
2025-05-15 13:35:00+05:30,24965.15,24994.05,24940.1,24984.65,0,24984.65,78.32135871974242,77.98298051828225,24789.804851743567,24714.268132801146,1
2025-05-15 13:40:00+05:30,24984.15,25003.05,24977.8,24986.25,0,24986.25,83.95212972851004,78.07084625021812,24808.513913482275,24724.934088377573,1
2025-05-15 13:45:00+05:30,24987.35,25065.6,24987.25,25040.75,0,25040.75,91.75456137665242,80.87118333741613,24830.631636007773,24737.319026088255,1
2025-05-15 13:50:00+05:30,25043.55,25076.35,25041.55,25064.95,0,25064.95,98.7524259285965,81.97205862753661,24852.947670673697,24750.16729957499,1
2025-05-15 13:55:00+05:30,25065.9,25089.8,25057.45,25076.65,0,25076.65,104.04303290315511,82.49653886998999,24874.25265441906,24762.970542728915,0
2025-05-15 14:00:00+05:30,25074.6,25079.95,25037.05,25071.95,0,25071.95,106.62749098403947,81.47116183878485,24893.080973045813,24775.087384190527,0
2025-05-15 14:05:00+05:30,25071.75,25074.15,25053.25,25063.85,0,25063.85,106.79106935528762,79.63412066676435,24909.344689898593,24786.411408339918,1
2025-05-15 14:10:00+05:30,25063.55,25106.05,25063.55,25091.0,0,25091.0,107.86804877030954,81.16698699666902,24926.645195622536,24798.356058993253,1
2025-05-15 14:15:00+05:30,25091.5,25109.35,25070.5,25098.1,0,25098.1,108.04895231460978,81.55790403017313,24942.974224610865,24810.110723346457,0
2025-05-15 14:20:00+05:30,25095.75,25106.0,25078.05,25086.95,0,25086.95,106.06990007935019,78.79193227265954,24956.686203219353,24820.967165568163,1
2025-05-15 14:25:00+05:30,25087.7,25116.25,25083.9,25105.45,0,25105.45,104.78637026449724,80.00368287737831,24970.85418386513,24832.123355153726,0
2025-05-15 14:30:00+05:30,25104.85,25108.15,25044.35,25058.25,0,25058.25,98.82136690226616,69.14822527912308,24979.177594925593,24840.991066716324,1
2025-05-15 14:35:00+05:30,25057.0,25090.05,25049.2,25065.55,0,25065.55,93.60409797855391,69.83005851698557,24987.403538266015,24849.79729939412,1
2025-05-15 14:40:00+05:30,25066.2,25088.85,25055.85,25087.45,0,25087.45,90.1967893006804,71.84066184908633,24996.93177271687,24859.117013143372,0
2025-05-15 14:45:00+05:30,25089.15,25089.15,25063.65,25070.1,0,25070.1,85.11531624193958,67.97569616876945,25003.900175315262,24867.3908557652,0
2025-05-15 14:50:00+05:30,25070.55,25076.05,25061.4,25067.05,0,25067.05,79.92082519885662,67.29034506567771,25009.914444332855,24875.22062612735,0
2025-05-15 14:55:00+05:30,25068.75,25068.75,25040.0,25064.4,0,25064.4,74.72889261298042,66.66146902355953,25015.10354487258,24882.63942510275,1
2025-05-15 15:00:00+05:30,25065.0,25082.15,25048.6,25079.85,0,25079.85,71.042006483156,68.50929863036033,25021.269873932335,24890.373173137938,1
2025-05-15 15:05:00+05:30,25079.9,25085.6,25073.55,25081.05,0,25081.05,67.43955146425651,68.65461898896484,25026.963219272115,24897.850695759982,0
2025-05-15 15:10:00+05:30,25081.2,25081.75,25056.05,25056.4,0,25056.4,61.88219153247337,62.29517829594881,25029.76672219858,24904.068315534103,0
2025-05-15 15:15:00+05:30,25055.2,25061.8,25043.65,25050.1,0,25050.1,56.32036034338671,60.746439083392445,25031.703224846333,24909.795048258256,1
2025-05-15 15:20:00+05:30,25050.45,25063.45,25050.35,25058.3,0,25058.3,51.97510388078808,62.06829527234516,25034.236251051443,24915.61877185597,0
2025-05-15 15:25:00+05:30,25057.9,25062.45,25035.3,25035.3,0,25035.3,46.14363395845794,56.33766177910699,25034.337560475113,24920.312153351817,0
2025-05-16 09:15:00+05:30,25064.65,25065.25,24994.5,25003.7,0,25003.7,38.52816739300397,49.56647517913275,25031.41969757272,24923.582264985078,0
2025-05-16 09:20:00+05:30,25003.5,25023.7,24984.0,25001.7,0,25001.7,31.963022164876747,49.163722609401724,25028.589250184843,24926.645705573897,1
2025-05-16 09:25:00+05:30,25000.4,25035.25,24993.55,25033.6,0,25033.6,28.99986824352527,55.38999261239245,25029.066464452953,24930.839991629822,0
2025-05-16 09:30:00+05:30,25033.25,25070.0,25007.85,25009.3,0,25009.3,24.40936453598988,50.33284148937404,25027.18394402886,24933.916854703162,0
2025-05-16 09:35:00+05:30,25007.7,25024.95,24997.9,25003.15,0,25003.15,20.04404836015965,49.110747262436455,25024.89499697849,24936.63188000892,1
2025-05-16 09:40:00+05:30,25004.75,25038.8,24983.15,25017.1,0,25017.1,17.508327158466273,51.960056009897805,25024.152616313873,24939.787492557592,0
2025-05-16 09:45:00+05:30,25017.25,25030.7,25008.0,25013.5,0,25013.5,15.034946420291817,51.16391466136218,25023.138081426838,24942.678179123963,0
2025-05-16 09:50:00+05:30,25013.9,25015.4,24975.8,24979.15,0,24979.15,10.18560314770366,44.20417792703144,25018.94874033857,24944.108446609298,1
2025-05-16 09:55:00+05:30,24977.8,25004.95,24977.8,24992.15,0,24992.15,7.307221915358241,47.1350583337272,25016.396479353945,24945.992429095208,1
2025-05-16 10:00:00+05:30,24991.55,25028.9,24989.25,25021.8,0,25021.8,7.334048905224336,53.17632421316038,25016.911100367855,24948.965275013044,0
2025-05-16 10:05:00+05:30,25021.85,25023.45,25006.1,25007.05,0,25007.05,6.094850120589399,50.10854573030835,25015.971947951868,24951.243107365477,0
2025-05-16 10:10:00+05:30,25007.1,25008.85,24993.15,25005.15,0,25005.15,4.9029439489168,49.710711701080506,25014.941286242167,24953.357103155067,1
2025-05-16 10:15:00+05:30,25005.65,25027.35,24999.85,25022.7,0,25022.7,5.313240322124329,53.39167767988346,25015.680211361963,24956.076432443104,0
2025-05-16 10:20:00+05:30,25022.85,25040.85,24990.35,24993.0,0,24993.0,3.2049170780846907,47.10760306693039,25013.52019123225,24957.524415484553,1
2025-05-16 10:25:00+05:30,24993.2,25013.75,24987.6,25007.45,0,25007.45,2.6692801537974447,50.17993501021639,25012.94207778156,24959.482281543984,0
2025-05-16 10:30:00+05:30,25006.9,25013.15,24998.6,25000.3,0,25000.3,1.6488320774660679,48.673365606614475,25011.738070373794,24961.082976385398,0
2025-05-16 10:35:00+05:30,25000.15,25007.6,24983.7,24993.9,0,24993.9,0.3200043016804557,47.30431830801611,25010.039206528672,24962.369918487933,1
2025-05-16 10:40:00+05:30,24994.2,25014.3,24993.85,24996.6,0,24996.6,-0.5093622383428738,47.96921765273067,25008.759282097373,24963.712274625665,0
2025-05-16 10:45:00+05:30,24996.75,25003.8,24991.8,24996.35,0,24996.35,-1.1732891601495794,47.9089397178148,25007.577445707146,24964.99218542466,0
2025-05-16 10:50:00+05:30,24995.75,24999.7,24991.45,24991.95,0,24991.95,-2.0310861597354233,46.79442152055658,25006.08911754456,24966.049354623694,1
2025-05-16 10:55:00+05:30,24991.2,25004.6,24991.1,25000.9,0,25000.9,-1.9660429410723737,49.37428551847674,25005.59491587365,24967.416046599235,0
2025-05-16 11:00:00+05:30,25001.45,25001.45,24979.3,24989.45,0,24989.45,-2.8060684199954267,46.28240504817559,25004.057304838065,24968.28012320319,0
2025-05-16 11:05:00+05:30,24989.2,24989.2,24953.05,24956.5,0,24956.5,-6.060720081030013,38.760238741135005,24999.52803771063,24967.81815758738,1
2025-05-16 11:10:00+05:30,24956.1,24975.6,24954.85,24975.45,0,24975.45,-7.029911894307588,44.36097359194527,24997.234891262,24968.11744552513,1
2025-05-16 11:15:00+05:30,24975.15,24985.3,24969.2,24985.0,0,24985.0,-6.94731389167282,46.99203795427187,24996.06966352276,24968.77950648493,0
2025-05-16 11:20:00+05:30,24984.7,24985.3,24972.6,24978.4,0,24978.4,-7.3299244150584855,45.39439606112593,24994.38683842536,24969.156780740424,0
2025-05-16 11:25:00+05:30,24977.6,24978.6,24958.7,24961.9,0,24961.9,-8.862397908709681,41.58772768930705,24991.29285381342,24968.872201103542,1
2025-05-16 11:30:00+05:30,24961.85,24994.55,24960.25,24994.45,0,24994.45,-7.365476595659857,50.420493794497155,24991.59353440262,24969.87525204066,0
2025-05-16 11:35:00+05:30,24994.2,24997.9,24985.7,24986.6,0,24986.6,-6.7349487681058235,48.51514997903227,24991.117959697607,24970.531124509653,0
2025-05-16 11:40:00+05:30,24986.4,24987.7,24975.15,24981.3,0,24981.3,-6.586985954287229,47.21778326677766,24990.182915916885,24970.95343335241,1
2025-05-16 11:45:00+05:30,24981.15,24992.0,24980.7,24986.2,0,24986.2,-6.005112114919029,48.58666534967863,24989.803590591466,24971.551337926823,0
2025-05-16 11:50:00+05:30,24986.0,24988.5,24975.65,24975.95,0,24975.95,-6.298457544304256,45.904729912966175,24988.484201011328,24971.723834478715,0
2025-05-16 11:55:00+05:30,24975.4,24981.1,24971.4,24973.55,0,24973.55,-6.647962281924265,45.27456020130042,24987.061896153107,24971.795448812885,1
2025-05-16 12:00:00+05:30,24973.7,24991.55,24972.8,24988.95,0,24988.95,-5.6175404976456775,50.016149762593926,24987.2417155671,24972.46817631042,0
2025-05-16 12:05:00+05:30,24989.25,24990.65,24982.2,24983.65,0,24983.65,-5.169004450159264,48.45997726446215,24986.899647417853,24972.90667920021,0
2025-05-16 12:10:00+05:30,24983.5,24984.4,24974.0,24976.05,0,24976.05,-5.364949091585004,46.23834503778451,24985.866347663774,24973.029946682553,1
2025-05-16 12:15:00+05:30,24974.65,24982.3,24968.8,24979.05,0,24979.05,-5.218011712739099,47.266057325416725,24985.217171695796,24973.26602720481,0
2025-05-16 12:20:00+05:30,24979.0,24983.2,24974.7,24977.6,0,24977.6,-5.159094829454261,46.800385692619265,24984.491726772387,24973.435986922268,1
2025-05-16 12:25:00+05:30,24977.3,24988.6,24976.9,24988.55,0,24988.55,-4.180637501187448,50.74674095018145,24984.87822898454,24974.028693317472,1
2025-05-16 12:30:00+05:30,24988.25,25004.1,24982.25,25002.65,0,25002.65,-2.2416109619371127,55.340720752736644,24986.570778605063,24975.1510975011,0
2025-05-16 12:35:00+05:30,25004.15,25004.6,24991.5,24995.65,0,24995.65,-1.255289759250445,52.71209939091222,24987.43546635696,24975.95497603047,1
2025-05-16 12:40:00+05:30,24995.15,25002.6,24992.6,25001.55,0,25001.55,0.00242958483795519,54.6666188068668,24988.779707656297,24976.958702460648,1
2025-05-16 12:45:00+05:30,25001.5,25018.5,24999.0,25002.7,0,25002.7,1.079532437503076,55.056549017406944,24990.10544978427,24977.96816510925,1
2025-05-16 12:50:00+05:30,25003.05,25012.9,25000.75,25004.15,0,25004.15,2.0267835905870015,55.57540531399144,24991.44302599529,24978.99490373242,0
2025-05-16 12:55:00+05:30,25004.4,25005.6,24988.65,24988.95,0,24988.95,1.533299068469205,49.16746104089729,24991.205594948122,24979.38529966448,1
2025-05-16 13:00:00+05:30,24988.9,24999.6,24986.85,24998.55,0,24998.55,1.8950043680233648,52.86404619911998,24991.90506209592,24980.13685654038,0
2025-05-16 13:05:00+05:30,24998.85,25007.45,24995.2,24997.05,0,24997.05,2.03713809994224,52.22498573172622,24992.395056182024,24980.80011706821,1
2025-05-16 13:10:00+05:30,24997.0,25008.6,24994.9,25006.8,0,25006.8,2.90305896569771,55.952353936295125,24993.76695559326,24981.819720320436,1
2025-05-16 13:15:00+05:30,25006.75,25015.5,25004.1,25010.4,0,25010.4,3.835583188541932,57.277727740581106,24995.351055060568,24982.94051560199,0
2025-05-16 13:20:00+05:30,25010.95,25015.4,25005.5,25008.5,0,25008.5,4.370916033352842,56.314624913668275,24996.60333553099,24983.94284832348,1
2025-05-16 13:25:00+05:30,25008.25,25034.8,25007.45,25029.75,0,25029.75,6.435682039591484,63.67193639576386,24999.760160718513,24985.73920721276,0
2025-05-16 13:30:00+05:30,25029.9,25031.9,25018.65,25020.2,0,25020.2,7.218211736337253,58.873169934763816,25001.706812078657,24987.090610851476,0
2025-05-16 13:35:00+05:30,25021.1,25025.6,25015.35,25016.75,0,25016.75,7.473832305167889,57.19611047683437,25003.139496642594,24988.25372415142,0
2025-05-16 13:40:00+05:30,25017.0,25017.3,24997.25,25001.25,0,25001.25,6.352465716012375,50.2679280991098,25002.959544581394,24988.76338202783,1
2025-05-16 13:45:00+05:30,24999.9,25012.3,24994.45,25008.35,0,25008.35,5.967891143700399,53.072042948702325,25003.47292128793,24989.53148469341,1
2025-05-16 13:50:00+05:30,25008.6,25020.3,25008.05,25016.7,0,25016.7,6.2646729899715865,56.199901746384036,25004.73264307003,24990.596916666218,0
2025-05-16 13:55:00+05:30,25017.05,25020.3,25010.6,25014.2,0,25014.2,6.226371895281773,55.01752799251722,25005.63429611098,24991.52252777735,1
2025-05-16 14:00:00+05:30,25014.55,25022.5,25010.25,25020.75,0,25020.75,6.647915232540981,57.538130206635316,25007.073886957554,24992.66870315863,1
2025-05-16 14:05:00+05:30,25020.95,25031.5,25019.15,25026.75,0,25026.75,7.381056989856006,59.762401134999784,25008.947802485407,24994.00522460339,0
2025-05-16 14:10:00+05:30,25027.0,25032.95,25018.1,25019.95,0,25019.95,7.328891050547099,56.171161999572334,25009.99563082013,24995.022666775803,0
2025-05-16 14:15:00+05:30,25019.6,25025.05,24999.7,25002.1,0,25002.1,5.780568550511816,48.014656967401045,25009.243665980117,24995.300209255183,1
2025-05-16 14:20:00+05:30,25003.4,25015.4,25000.3,25013.5,0,25013.5,5.411021651045303,52.73508020734566,25009.649031124867,24996.013926539294,0
2025-05-16 14:25:00+05:30,25013.55,25018.95,25002.3,25003.1,0,25003.1,4.230196910426457,48.415901076190664,25009.02531387488,24996.291811773048,0
2025-05-16 14:30:00+05:30,25002.7,25004.5,24992.35,25000.3,0,25000.3,3.0334801260651147,47.29283242216317,25008.194331601084,24996.448995625087,1
2025-05-16 14:35:00+05:30,25001.9,25018.0,24996.1,25015.8,0,25015.8,3.297779168216948,53.69600360781777,25008.91868097241,24997.20785854175,0
2025-05-16 14:40:00+05:30,25015.7,25019.8,25011.85,25014.95,0,25014.95,3.3994632705507684,53.313500870974046,25009.493092308367,24997.90362879502,0
2025-05-16 14:45:00+05:30,25014.4,25017.9,25008.7,25010.35,0,25010.35,3.0734384131719708,51.18836157813571,25009.574702564714,24998.39172178345,1
2025-05-16 14:50:00+05:30,25011.05,25019.45,25008.35,25013.1,0,25013.1,3.0023541127957287,52.40967852549614,25009.9104451776,24998.96851700763,0
2025-05-16 14:55:00+05:30,25013.4,25016.5,25005.3,25011.9,0,25011.9,2.81671992745396,51.80060036585016,25010.099926589257,24999.475633987724,1
2025-05-16 15:00:00+05:30,25012.3,25027.7,25011.65,25023.25,0,25023.25,3.5445937716758635,56.9023003986743,25011.35231453314,25000.407962066634,1
2025-05-16 15:05:00+05:30,25023.65,25032.9,25020.05,25032.9,0,25032.9,4.844271640831721,60.71007014918355,25013.40447505379,25001.68215963265,0
2025-05-16 15:10:00+05:30,25033.15,25034.5,25023.55,25024.2,0,25024.2,5.113315308790334,55.913712684916526,25014.432620286763,25002.565212196077,0
2025-05-16 15:15:00+05:30,25025.45,25025.6,25015.35,25017.0,0,25017.0,4.6914741334476275,52.23567680557533,25014.677132640405,25003.131282306036,0
2025-05-16 15:20:00+05:30,25017.5,25018.3,25010.8,25015.95,0,25015.95,4.223747011645173,51.70155206159608,25014.798358103224,25003.633977117563,0
2025-05-16 15:25:00+05:30,25015.0,25018.9,25002.7,25013.1,0,25013.1,3.581809842009534,50.20107710528915,25014.63660971244,25004.00519370119,1
2025-05-19 09:15:00+05:30,25005.35,25058.7,24965.8,25026.5,0,25026.5,4.106995138252387,56.58143778836514,25015.766456406494,25004.88734296781,1
