date,open,high,low,close,volume,Close,macd,rsi,ema_20,ema_50,target
2025-02-24 10:40:00+05:30,22558.1,22563.05,22553.0,22554.55,0,22554.55,-47.7257480734188,27.117118318811926,22609.456333398077,22680.511475706844,1
2025-02-24 10:45:00+05:30,22554.7,22579.05,22553.45,22577.4,0,22577.4,-44.46788321786153,35.83872885042333,22606.40334926493,22676.467888424224,0
2025-02-24 10:50:00+05:30,22577.55,22579.35,22568.6,22571.05,0,22571.05,-41.915221200342785,34.59960559993363,22603.036363620653,22672.33385358406,0
2025-02-24 10:55:00+05:30,22571.0,22574.6,22552.0,22555.35,0,22555.35,-40.690027640175686,31.682870172166535,22598.49480518059,22667.746251482728,1
2025-02-24 11:00:00+05:30,22552.85,22562.2,22550.1,22561.6,0,22561.6,-38.76783863844685,34.065749292833544,22594.98101421101,22663.583653385365,1
2025-02-24 11:05:00+05:30,22561.65,22577.25,22559.3,22575.35,0,22575.35,-35.72318527653988,39.09852499008318,22593.111393809962,22660.123510115354,0
2025-02-24 11:10:00+05:30,22574.3,22580.95,22568.55,22568.55,0,22568.55,-33.47312141434304,37.57116280421417,22590.77221344711,22656.53239207162,1
2025-02-24 11:15:00+05:30,22567.75,22584.6,22565.4,22579.8,0,22579.8,-30.431354896503763,41.63347932185341,22589.727240737862,22653.523278657045,0
2025-02-24 11:20:00+05:30,22579.8,22583.8,22576.7,22579.7,0,22579.7,-27.709385631569603,41.60756183176977,22588.772265429496,22650.628248121477,0
2025-02-24 11:25:00+05:30,22579.5,22580.6,22563.75,22574.3,0,22574.3,-25.69178138546704,40.15392253617538,22587.39395443621,22647.63498348926,1
2025-02-24 11:30:00+05:30,22573.85,22577.4,22568.65,22576.9,0,22576.9,-23.610846077139286,41.218769825227255,22586.394530204194,22644.861062568114,1
2025-02-24 11:35:00+05:30,22579.15,22580.8,22573.05,22579.9,0,22579.9,-21.472097945810674,42.49029616306277,22585.77600351808,22642.313569918384,1
2025-02-24 11:40:00+05:30,22579.6,22611.85,22579.1,22610.1,0,22610.1,-17.14262749595582,53.41486732419003,22588.092574611594,22641.050292666685,1
2025-02-24 11:45:00+05:30,22610.35,22620.05,22600.15,22614.65,0,22614.65,-13.192271701955178,54.80775569795491,22590.621853220015,22640.014987071914,0
2025-02-24 11:50:00+05:30,22614.2,22617.8,22605.55,22607.7,0,22607.7,-10.50134027700551,52.23844114605232,22592.24834338954,22638.747732676937,0
2025-02-24 11:55:00+05:30,22608.35,22613.4,22588.55,22589.5,0,22589.5,-9.72523912894394,46.13869413075593,22591.986596400056,22636.816449042548,0
2025-02-24 12:00:00+05:30,22590.4,22594.05,22573.15,22576.5,0,22576.5,-10.043390775001171,42.33602659069811,22590.511682457196,22634.451098099704,0
2025-02-24 12:05:00+05:30,22576.3,22576.85,22559.5,22567.5,0,22567.5,-10.896149007385247,39.885167621775466,22588.32009365175,22631.825564840892,0
2025-02-24 12:10:00+05:30,22567.5,22576.3,22559.35,22561.15,0,22561.15,-11.94664449990887,38.20466008293056,22585.732465684916,22629.05397406282,1
2025-02-24 12:15:00+05:30,22561.25,22571.8,22558.6,22571.35,0,22571.35,-11.819862968415691,42.40266157388977,22584.362707048254,22626.79107311918,0
2025-02-24 12:20:00+05:30,22570.8,22571.45,22562.25,22567.8,0,22567.8,-11.86902429879774,41.349795590086075,22582.78530637699,22624.477697702743,0
2025-02-24 12:25:00+05:30,22568.1,22571.85,22558.9,22562.1,0,22562.1,-12.226982329171733,39.64753007886232,22580.81527719823,22622.031513479105,1
2025-02-24 12:30:00+05:30,22562.2,22569.35,22553.9,22564.3,0,22564.3,-12.192596372009575,40.66287348532175,22579.242393655542,22619.76753255836,1
2025-02-24 12:35:00+05:30,22564.8,22583.9,22561.45,22583.15,0,22583.15,-10.523005136368738,48.63634078701992,22579.61454664073,22618.331550889405,0
2025-02-24 12:40:00+05:30,22582.8,22582.8,22562.9,22564.55,0,22564.55,-10.578761232252873,42.559186070068925,22578.17982791304,22616.222470462373,1
2025-02-24 12:45:00+05:30,22563.95,22578.35,22562.95,22566.1,0,22566.1,-10.378242375951231,43.196158368517516,22577.0293681118,22614.256883385417,1
2025-02-24 12:50:00+05:30,22564.3,22571.55,22562.65,22571.55,0,22571.55,-9.66811230476742,45.48525149198393,22576.507523529723,22612.58210364481,1
2025-02-24 12:55:00+05:30,22572.3,22587.45,22569.4,22576.95,0,22576.95,-8.570795442101371,47.7327397404145,22576.54966414594,22611.184766246977,1
2025-02-24 13:00:00+05:30,22575.55,22587.35,22571.1,22585.55,0,22585.55,-6.927361484835274,51.184425095220945,22577.406838989184,22610.179481296116,0
2025-02-24 13:05:00+05:30,22585.6,22591.0,22579.75,22585.4,0,22585.4,-5.572792299113644,51.12101208079736,22578.168092418786,22609.207736931563,0
2025-02-24 13:10:00+05:30,22585.8,22586.1,22570.9,22572.35,0,22572.35,-5.489038181534852,45.80421649337911,22577.6139883789,22607.762335483265,1
2025-02-24 13:15:00+05:30,22572.3,22576.25,22568.2,22575.95,0,22575.95,-5.073686229796294,47.4285570579314,22577.455513295194,22606.514792915295,0
2025-02-24 13:20:00+05:30,22575.05,22580.35,22551.6,22552.5,0,22552.5,-6.561103518546588,39.18904802422047,22575.07879774327,22604.396565742147,1
2025-02-24 13:25:00+05:30,22552.35,22562.15,22544.3,22560.2,0,22560.2,-7.037443519500812,42.70856973107528,22573.661769386767,22602.663367085595,1
2025-02-24 13:30:00+05:30,22560.35,22565.2,22555.3,22562.8,0,22562.8,-7.123038180990989,43.88947080280194,22572.627315159454,22601.10009778812,0
2025-02-24 13:35:00+05:30,22564.15,22564.15,22524.7,22535.45,0,22535.45,-9.29069168294518,35.58116176096581,22569.086618477602,22598.52558414937,0
2025-02-24 13:40:00+05:30,22534.8,22544.3,22532.15,22533.45,0,22533.45,-11.042663039941544,35.0585210477786,22565.69265481307,22595.97360045724,0
2025-02-24 13:45:00+05:30,22533.25,22534.9,22518.8,22530.8,0,22530.8,-12.500843869042,34.338792555863776,22562.36954483087,22593.41777298833,1
2025-02-24 13:50:00+05:30,22531.05,22546.3,22530.6,22546.25,0,22546.25,-12.268354844898568,41.835956194474335,22560.834350085075,22591.568056400556,0
2025-02-24 13:55:00+05:30,22545.95,22547.55,22538.15,22546.05,0,22546.05,-11.962349428886228,41.76946972337266,22559.42631674364,22589.783034580927,1
2025-02-24 14:00:00+05:30,22546.65,22553.5,22540.9,22548.75,0,22548.75,-11.370893910032464,43.084490642856615,22558.409524672817,22588.17389596991,0
2025-02-24 14:05:00+05:30,22548.9,22549.45,22531.7,22533.55,0,22533.55,-11.990455609960918,37.896013054547126,22556.041950894454,22586.031782402464,1
2025-02-24 14:10:00+05:30,22533.8,22547.6,22533.8,22543.65,0,22543.65,-11.533525823753735,42.82322357070379,22554.861765094982,22584.369751720016,1
2025-02-24 14:15:00+05:30,22544.8,22559.85,22538.9,22558.5,0,22558.5,-9.859480825172795,49.204357467510064,22555.208263657365,22583.355251652563,0
2025-02-24 14:20:00+05:30,22559.55,22562.3,22541.75,22547.3,0,22547.3,-9.328995645944815,45.1148244820021,22554.455095689995,22581.941320215206,0
2025-02-24 14:25:00+05:30,22547.05,22552.65,22536.45,22541.85,0,22541.85,-9.241817848585924,43.231880331614356,22553.254610386186,22580.36911157932,1
2025-02-24 14:30:00+05:30,22541.9,22560.65,22540.95,22556.85,0,22556.85,-7.871615097395988,49.48142912288769,22553.597028444645,22579.446793478168,1
2025-02-24 14:35:00+05:30,22556.9,22576.25,22555.5,22566.15,0,22566.15,-5.966509066151048,52.940562132640956,22554.792549545156,22578.925350596674,1
2025-02-24 14:40:00+05:30,22565.05,22576.45,22561.7,22571.9,0,22571.9,-3.9472207617145614,54.992529231537226,22556.421830540858,22578.649846651708,1
2025-02-24 14:45:00+05:30,22573.0,22590.15,22572.3,22575.15,0,22575.15,-2.0609154432931973,56.156205013126566,22558.205465727442,22578.512597763405,1
2025-02-24 14:50:00+05:30,22576.2,22582.45,22566.85,22575.3,0,22575.3,-0.5475888782239053,56.21247675387414,22559.833516610543,22578.38661353739,0
2025-02-24 14:55:00+05:30,22574.8,22574.8,22567.75,22571.5,0,22571.5,0.34117226396119804,54.31076304485672,22560.944610266684,22578.116550261413,0
2025-02-24 15:00:00+05:30,22572.45,22577.05,22545.3,22547.1,0,22547.1,-0.9128316532878671,44.0141258551221,22559.62607595557,22576.900214957044,1
2025-02-24 15:05:00+05:30,22547.3,22561.95,22547.3,22561.95,0,22561.95,-0.7002953303017421,50.20201578261457,22559.84740205504,22576.313932017554,0
2025-02-24 15:10:00+05:30,22562.65,22566.55,22551.5,22554.35,0,22554.35,-1.1320655008348695,47.31947252708621,22559.32383995456,22575.4526013502,0
2025-02-24 15:15:00+05:30,22554.6,22563.05,22548.1,22549.05,0,22549.05,-1.880237964916887,45.36330378785061,22558.345379006507,22574.417205218822,0
2025-02-24 15:20:00+05:30,22549.9,22550.6,22544.15,22547.95,0,22547.95,-2.5327350468614895,44.947988252140235,22557.35534291065,22573.379275602398,1
2025-02-24 15:25:00+05:30,22547.9,22555.65,22545.4,22548.85,0,22548.85,-2.9432927601010306,45.388534834606354,22556.54531025249,22572.417343225832,0
2025-02-25 09:15:00+05:30,22516.45,22584.65,22516.45,22547.1,0,22547.1,-3.3710141279116215,44.64048967825848,22555.645756895112,22571.424506236584,1
2025-02-25 09:20:00+05:30,22548.0,22564.95,22540.75,22560.35,0,22560.35,-2.610727289265924,51.198569747112636,22556.09378004796,22570.990211874367,0
2025-02-25 09:25:00+05:30,22560.7,22566.2,22532.15,22552.75,0,22552.75,-2.5915768910163024,47.70753740969504,22555.775324805298,22570.274909447922,1
2025-02-25 09:30:00+05:30,22554.25,22584.95,22546.25,22584.25,0,22584.25,-0.03421886514479411,59.909273209476225,22558.487198633367,22570.822952214672,1
2025-02-25 09:35:00+05:30,22584.0,22611.75,22579.75,22601.2,0,22601.2,3.3219359285139944,64.6844778376758,22562.555084477808,22572.01420899057,1
2025-02-25 09:40:00+05:30,22600.55,22608.9,22592.9,22603.85,0,22603.85,6.1249411266471725,65.37878432872662,22566.48793357516,22573.262671383098,1
2025-02-25 09:45:00+05:30,22605.0,22625.3,22591.6,22621.9,0,22621.9,9.691113961343945,69.74230862094696,22571.76527323467,22575.17001760337,0
2025-02-25 09:50:00+05:30,22621.35,22622.1,22604.15,22609.75,0,22609.75,11.405453202645731,63.903755679971326,22575.382866259937,22576.526095344416,0
2025-02-25 09:55:00+05:30,22608.7,22613.05,22594.95,22607.2,0,22607.2,12.415201004772825,62.71704975763035,22578.413069473274,22577.728993566205,0
2025-02-25 10:00:00+05:30,22606.55,22608.4,22587.45,22594.55,0,22594.55,12.055713373905746,57.0565205080519,22579.949919999628,22578.388640877336,0
2025-02-25 10:05:00+05:30,22594.15,22601.85,22583.7,22585.15,0,22585.15,10.886818923812825,53.213148807702375,22580.44516571395,22578.65379221548,1
2025-02-25 10:10:00+05:30,22585.85,22603.55,22582.2,22597.5,0,22597.5,10.832137301385956,57.284310170668455,22582.069435645957,22579.39285918742,0
2025-02-25 10:15:00+05:30,22598.35,22601.15,22569.5,22572.75,0,22572.75,8.691493439928308,48.22737864134363,22581.181870346343,22579.13235490556,0
2025-02-25 10:20:00+05:30,22573.1,22579.5,22567.3,22572.7,0,22572.7,6.911313851152954,48.210795409285744,22580.3740731705,22578.880105693577,1
2025-02-25 10:25:00+05:30,22571.0,22582.8,22565.9,22576.15,0,22576.15,5.713038516911183,49.50109701914149,22579.971780487598,22578.773042725203,0
2025-02-25 10:30:00+05:30,22577.3,22584.05,22565.0,22576.05,0,22576.05,4.7011357505762135,49.46262944616438,22579.598277584017,22578.666256735978,1
2025-02-25 10:35:00+05:30,22578.7,22594.0,22574.95,22586.45,0,22586.45,4.684389870963059,53.509010470018474,22580.250822576014,22578.971501569864,0
2025-02-25 10:40:00+05:30,22586.75,22588.9,22577.8,22582.8,0,22582.8,4.326718428292224,51.9372818589249,22580.493601378297,22579.1216387632,0
2025-02-25 10:45:00+05:30,22583.0,22585.7,22561.5,22565.05,0,22565.05,2.5812297660449985,45.01294422804678,22579.022782199412,22578.569809792098,1
2025-02-25 10:50:00+05:30,22566.55,22569.2,22558.9,22565.5,0,22565.5,1.2201633809127088,45.21236958408627,22577.73489818042,22578.057268231623,0
2025-02-25 10:55:00+05:30,22565.0,22573.2,22559.0,22563.5,0,22563.5,-0.019648326880997047,44.44092424867226,22576.379193591813,22577.48639496764,0
2025-02-25 11:00:00+05:30,22564.25,22564.5,22555.15,22561.55,0,22561.55,-1.1463424190078513,43.65874120473112,22574.966889440213,22576.861438302243,1
2025-02-25 11:05:00+05:30,22561.95,22566.45,22558.5,22564.25,0,22564.25,-1.8006316089158645,45.09957813846171,22573.94623330305,22576.366872094313,1
2025-02-25 11:10:00+05:30,22563.95,22569.25,22562.2,22566.45,0,22566.45,-2.1172327507629234,46.30452955972198,22573.232306321806,22575.97797514944,0
2025-02-25 11:15:00+05:30,22566.95,22569.2,22561.0,22563.95,0,22563.95,-2.5405842692962324,45.0933504472165,22572.348277148303,22575.50628984946,0
2025-02-25 11:20:00+05:30,22564.2,22565.7,22556.3,22560.1,0,22560.1,-3.1504399118020956,43.2185274754136,22571.18177456275,22574.90212162007,0
2025-02-25 11:25:00+05:30,22559.75,22560.1,22550.65,22553.0,0,22553.0,-4.158726356366969,39.92210058218616,22569.450176985345,22574.043214889873,0
2025-02-25 11:30:00+05:30,22553.9,22555.3,22544.85,22552.85,0,22552.85,-4.913267287502094,39.852941144352904,22567.86920774865,22573.212108423602,1
2025-02-25 11:35:00+05:30,22552.8,22565.95,22552.2,22564.35,0,22564.35,-4.531061267312907,47.37931567881821,22567.53404510592,22572.864574759933,1
2025-02-25 11:40:00+05:30,22564.55,22569.7,22560.15,22568.45,0,22568.45,-3.8529105532907124,49.79154709862114,22567.621278905353,22572.691454181113,0
2025-02-25 11:45:00+05:30,22568.45,22573.6,22557.35,22557.6,0,22557.6,-4.143215144264104,44.03817625209088,22566.666871390556,22572.09963244852,0
2025-02-25 11:50:00+05:30,22557.75,22561.65,22556.4,22557.25,0,22557.25,-4.351365862043167,43.86210873315581,22565.77002649622,22571.517293921126,1
2025-02-25 11:55:00+05:30,22557.05,22563.9,22555.85,22559.45,0,22559.45,-4.289360118284094,45.34138026494036,22565.168119210863,22571.044066708535,0
2025-02-25 12:00:00+05:30,22559.2,22561.2,22553.0,22557.95,0,22557.95,-4.311556642482174,44.48074892494867,22564.480679286018,22570.530573896434,1
2025-02-25 12:05:00+05:30,22557.85,22573.05,22557.2,22571.3,0,22571.3,-3.21485526808101,53.02649654898545,22565.130138401633,22570.560747469124,1
2025-02-25 12:10:00+05:30,22571.45,22581.15,22567.85,22572.65,0,22572.65,-2.2112874645681586,53.80091733678054,22565.846315696715,22570.642678940923,1
2025-02-25 12:15:00+05:30,22572.4,22590.3,22572.15,22577.7,0,22577.7,-0.9969675334468775,56.67813978054708,22566.975238011313,22570.919436629516,0
2025-02-25 12:20:00+05:30,22577.1,22580.35,22572.1,22576.15,0,22576.15,-0.15786254429258406,55.53491610291718,22567.849024867377,22571.124556761693,1
2025-02-25 12:25:00+05:30,22576.4,22586.35,22572.3,22578.2,0,22578.2,0.6648876613871835,56.77668434170663,22568.834832022865,22571.40202512398,0
2025-02-25 12:30:00+05:30,22577.95,22578.25,22569.5,22572.1,0,22572.1,0.8153057694144081,52.11300969916392,22569.145800401642,22571.42939668775,0
2025-02-25 12:35:00+05:30,22572.15,22575.5,22567.05,22569.0,0,22569.0,0.6765700333198765,49.87107237703848,22569.131914649108,22571.334126229405,0
2025-02-25 12:40:00+05:30,22568.6,22571.75,22566.05,22567.65,0,22567.65,0.4524714362814848,48.884775419624326,22568.99077992062,22571.189650690998,1
2025-02-25 12:45:00+05:30,22567.65,22572.95,22567.3,22571.15,0,22571.15,0.5509415219494258,51.559543739675284,22569.19641992818,22571.18809576194,0
2025-02-25 12:50:00+05:30,22571.3,22574.2,22566.95,22570.0,0,22570.0,0.5300740218663123,50.6222158737685,22569.27295136359,22571.141503771276,1
2025-02-25 12:55:00+05:30,22569.65,22580.9,22568.55,22574.0,0,22574.0,0.8267724303841533,53.77032743744262,22569.72314647182,22571.253601662596,1
2025-02-25 13:00:00+05:30,22574.6,22578.9,22573.8,22576.35,0,22576.35,1.2372709278788534,55.56282079565869,22570.354275379264,22571.453460420926,1
2025-02-25 13:05:00+05:30,22575.7,22596.4,22573.85,22596.25,0,22596.25,3.132250993687194,67.17100365629392,22572.820534866954,22572.425873737753,0
2025-02-25 13:10:00+05:30,22594.25,22600.4,22591.8,22592.75,0,22592.75,4.3020245381994755,64.00416703006785,22574.71857916534,22573.222898297056,0
2025-02-25 13:15:00+05:30,22592.85,22595.35,22581.35,22581.35,0,22581.35,4.260086152407894,54.92160213284043,22575.350143054355,22573.54160816776,0
2025-02-25 13:20:00+05:30,22580.7,22584.55,22573.75,22577.95,0,22577.95,3.9074553811733495,52.52748383110347,22575.59774847775,22573.71448627883,0
2025-02-25 13:25:00+05:30,22577.8,22580.0,22571.25,22577.2,0,22577.2,3.526819245522347,51.989112601571534,22575.750343860822,22573.851173091425,1
2025-02-25 13:30:00+05:30,22577.8,22587.7,22575.95,22584.5,0,22584.5,3.770744560948515,56.64672589076633,22576.583644445505,22574.268774146665,1
2025-02-25 13:35:00+05:30,22583.85,22588.85,22578.35,22585.25,0,22585.25,3.978711750401999,57.1071223388825,22577.40901164117,22574.699410454643,1
2025-02-25 13:40:00+05:30,22584.65,22590.9,22582.9,22587.15,0,22587.15,4.247874514210707,58.3148484840402,22578.336724818204,22575.187668868184,1
2025-02-25 13:45:00+05:30,22585.65,22595.2,22584.05,22589.7,0,22589.7,4.613766998518258,59.94493980776521,22579.418941502186,22575.756779892963,0
2025-02-25 13:50:00+05:30,22590.6,22595.9,22582.05,22582.45,0,22582.45,4.269508779689204,53.53504064186952,22579.707613740073,22576.01925911285,0
2025-02-25 13:55:00+05:30,22582.9,22587.2,22577.5,22582.15,0,22582.15,3.9272038073359,53.2811537835586,22579.940221955305,22576.259680324114,1
2025-02-25 14:00:00+05:30,22582.55,22591.0,22582.55,22584.5,0,22584.5,3.801726079047512,55.07832445449761,22580.374486530993,22576.582830115327,0
2025-02-25 14:05:00+05:30,22586.25,22586.5,22578.6,22582.75,0,22582.75,3.520491664250585,53.430020044354826,22580.600725908993,22576.824679914727,0
2025-02-25 14:10:00+05:30,22584.05,22584.8,22575.1,22582.05,0,22582.05,3.2041912918102753,52.74999671498118,22580.7387520129,22577.029594427877,0
2025-02-25 14:15:00+05:30,22582.75,22585.25,22575.8,22577.35,0,22577.35,2.5449338342914416,48.304591167604585,22580.41601372596,22577.042159352277,1
2025-02-25 14:20:00+05:30,22577.1,22582.45,22573.95,22578.0,0,22578.0,2.051271338124934,48.94539347332217,22580.18591718063,22577.079721730617,1
2025-02-25 14:25:00+05:30,22577.05,22585.4,22576.7,22581.7,0,22581.7,1.936279110777832,52.55095274077947,22580.330115544384,22577.26090911373,0
2025-02-25 14:30:00+05:30,22582.3,22585.6,22577.8,22579.5,0,22579.5,1.6486210510556703,50.27734428849641,22580.25105692111,22577.348716599467,1
2025-02-25 14:35:00+05:30,22579.7,22585.95,22577.55,22581.9,0,22581.9,1.5959132145071635,52.6824310556541,22580.408099119104,22577.52719830145,0
2025-02-25 14:40:00+05:30,22582.35,22583.95,22577.15,22580.65,0,22580.65,1.4367157560773194,51.290877216609616,22580.431137298237,22577.64966111316,0
2025-02-25 14:45:00+05:30,22580.5,22583.25,22575.45,22577.55,0,22577.55,1.048322126185667,47.910964506179646,22580.156743269836,22577.64575283421,0
2025-02-25 14:50:00+05:30,22577.9,22580.9,22568.0,22572.9,0,22572.9,0.3611382608723943,43.30155980190722,22579.465624863184,22577.45964487993,0
2025-02-25 14:55:00+05:30,22572.9,22577.05,22568.2,22572.15,0,22572.15,-0.24119825196248712,42.58984019326745,22578.76889868574,22577.251423512094,0
2025-02-25 15:00:00+05:30,22573.05,22573.3,22556.3,22557.85,0,22557.85,-1.8511063659825595,31.843036375150625,22576.77662262043,22576.490583374365,0
2025-02-25 15:05:00+05:30,22559.15,22562.55,22546.25,22555.3,0,22555.3,-3.29475396111593,30.371314562484574,22574.731229989913,22575.65958010478,0
2025-02-25 15:10:00+05:30,22555.95,22566.3,22552.5,22553.35,0,22553.35,-4.543825393640873,29.257710747599397,22572.694922371826,22574.784694610473,0
2025-02-25 15:15:00+05:30,22554.55,22559.95,22540.4,22543.7,0,22543.7,-6.240461696692364,24.47506365833265,22569.93350119356,22573.56568697869,0
2025-02-25 15:20:00+05:30,22545.05,22545.05,22525.65,22530.05,0,22530.05,-8.587507669770275,19.595559584292502,22566.13507250846,22571.859189450115,0
2025-02-25 15:25:00+05:30,22530.9,22532.85,22513.9,22526.3,0,22526.3,-10.627643316263857,18.5041107681716,22562.341256079082,22570.07255456972,1
